trade_id,bot_id,algo_id,ticker,entry_price,exit_price,entry_time,exit_time,entry_trigger_price,exit_trigger_price,entry_trigger_time,exit_trigger_time,trade_size,trade_direction,trade_pnl,trade_status
193,2,1,COIN,272.03,268.75,2025-02-11 22:51:34.624110,2025-02-11 23:07:51.619478,,268.75,,2025-02-11 23:07:51.619478,10000.00,SHORT,3.28,closed
195,3,2,COIN,272.00,271.41,2025-02-11 22:53:00.269716,2025-02-11 22:54:51.558166,,271.41,,2025-02-11 22:54:51.558166,10000.00,LONG,-0.59,closed
196,4,2,TSLA,335.27,335.81,2025-02-11 22:55:12.572613,2025-02-11 22:56:08.428747,,335.81,,2025-02-11 22:56:08.428747,10000.00,SHORT,-0.54,closed
198,4,2,TSLA,335.59,336.27,2025-02-11 22:57:04.021803,2025-02-11 22:57:56.591258,,336.27,,2025-02-11 22:57:56.591258,10000.00,SHORT,-0.68,closed
199,3,2,COIN,270.98,270.28,2025-02-11 22:57:06.020217,2025-02-11 22:58:54.456424,,270.28,,2025-02-11 22:58:54.456424,10000.00,LONG,-0.70,closed
201,4,2,TSLA,336.00,336.09,2025-02-11 22:58:52.990212,2025-02-11 23:00:57.161125,,336.09,,2025-02-11 23:00:57.161125,10000.00,SHORT,-0.09,closed
202,3,2,COIN,270.45,269.81,2025-02-11 22:59:53.799763,2025-02-11 23:00:23.355886,,269.81,,2025-02-11 23:00:23.355886,10000.00,LONG,-0.64,closed
205,3,2,COIN,270.18,269.62,2025-02-11 23:01:04.925499,2025-02-11 23:01:22.183732,,269.62,,2025-02-11 23:01:22.183732,10000.00,LONG,-0.56,closed
206,4,2,TSLA,335.88,333.77,2025-02-11 23:01:12.437112,2025-02-11 23:06:05.177507,,333.77,,2025-02-11 23:06:05.177507,10000.00,SHORT,2.11,closed
207,3,2,COIN,269.59,269.09,2025-02-11 23:02:28.041082,2025-02-11 23:05:06.319453,,269.09,,2025-02-11 23:05:06.319453,10000.00,LONG,-0.50,closed
209,3,2,COIN,269.27,268.77,2025-02-11 23:05:08.827301,2025-02-11 23:06:30.474249,,268.77,,2025-02-11 23:06:30.474249,10000.00,LONG,-0.50,closed
211,4,2,TSLA,333.57,333.99,2025-02-11 23:06:21.208667,2025-02-11 23:06:54.769491,,333.99,,2025-02-11 23:06:54.769491,10000.00,SHORT,-0.42,closed
212,4,2,TSLA,333.60,334.10,2025-02-11 23:07:09.791581,2025-02-11 23:10:26.347253,,334.10,,2025-02-11 23:10:26.347253,10000.00,SHORT,-0.50,closed
213,3,2,COIN,268.41,268.44,2025-02-11 23:07:32.582403,2025-02-11 23:08:04.638332,,268.44,,2025-02-11 23:08:04.638332,10000.00,LONG,0.03,closed
214,2,1,COIN,268.45,268.72,2025-02-11 23:08:03.132163,2025-02-11 23:09:29.293284,,268.72,,2025-02-11 23:09:29.293284,10000.00,SHORT,-0.27,closed
215,2,1,COIN,268.45,268.72,2025-02-11 23:08:03.132163,2025-02-11 23:09:29.293284,,268.72,,2025-02-11 23:09:29.293284,10000.00,SHORT,-0.27,closed
216,3,2,COIN,268.62,268.36,2025-02-11 23:08:05.384457,2025-02-11 23:08:56.302395,,268.36,,2025-02-11 23:08:56.302395,10000.00,LONG,-0.26,closed
217,3,2,COIN,268.80,268.97,2025-02-11 23:09:35.799357,2025-02-11 23:11:51.481413,,268.97,,2025-02-11 23:11:51.481413,10000.00,LONG,0.17,closed
218,2,1,COIN,268.52,269.06,2025-02-11 23:09:39.056227,2025-02-11 23:10:08.317837,,269.06,,2025-02-11 23:10:08.317837,10000.00,SHORT,-0.54,closed
219,2,1,COIN,268.52,269.06,2025-02-11 23:09:39.056227,2025-02-11 23:10:08.317837,,269.06,,2025-02-11 23:10:08.317837,10000.00,SHORT,-0.54,closed
220,2,1,COIN,268.89,269.45,2025-02-11 23:11:04.479540,2025-02-11 23:11:24.982889,,269.45,,2025-02-11 23:11:24.982889,10000.00,SHORT,-0.56,closed
221,2,1,COIN,268.89,269.45,2025-02-11 23:11:04.479540,2025-02-11 23:11:24.982889,,269.45,,2025-02-11 23:11:24.982889,10000.00,SHORT,-0.56,closed
222,4,2,TSLA,334.01,333.76,2025-02-11 23:11:47.473185,2025-02-11 23:12:46.313587,,333.76,,2025-02-11 23:12:46.313587,10000.00,SHORT,0.25,closed
223,2,1,COIN,268.80,269.08,2025-02-11 23:11:50.734375,2025-02-11 23:12:57.831113,,269.08,,2025-02-11 23:12:57.831113,10000.00,SHORT,-0.28,closed
224,2,1,COIN,268.97,269.08,2025-02-11 23:11:51.481413,2025-02-11 23:12:57.831113,,269.08,,2025-02-11 23:12:57.831113,10000.00,SHORT,-0.11,closed
225,3,2,COIN,268.95,270.43,2025-02-11 23:12:49.314448,2025-02-11 23:30:35.746107,,270.43,,2025-02-11 23:30:35.746107,10000.00,LONG,1.48,closed
226,4,2,TSLA,333.58,333.54,2025-02-11 23:12:56.324863,2025-02-11 23:16:53.230556,,333.54,,2025-02-11 23:16:53.230556,10000.00,SHORT,0.04,closed
227,2,1,COIN,268.80,269.29,2025-02-11 23:13:01.586944,2025-02-11 23:15:29.705661,,269.29,,2025-02-11 23:15:29.705661,10000.00,SHORT,-0.49,closed
228,2,1,COIN,268.80,269.29,2025-02-11 23:13:01.586944,2025-02-11 23:15:29.705661,,269.29,,2025-02-11 23:15:29.705661,10000.00,SHORT,-0.49,closed
230,2,1,COIN,269.31,269.88,2025-02-11 23:16:44.213959,2025-02-11 23:17:23.376438,,269.88,,2025-02-11 23:17:23.376438,10000.00,SHORT,-0.57,closed
231,2,1,COIN,269.36,269.90,2025-02-11 23:16:48.969242,2025-02-11 23:17:58.293139,,269.90,,2025-02-11 23:17:58.293139,10000.00,SHORT,-0.54,closed
234,2,1,COIN,269.62,270.15,2025-02-11 23:17:51.541376,2025-02-11 23:23:47.281631,,270.15,,2025-02-11 23:23:47.281631,10000.00,SHORT,-0.53,closed
235,4,2,TSLA,333.47,333.49,2025-02-11 23:17:56.036901,2025-02-11 23:18:51.472747,,333.49,,2025-02-11 23:18:51.472747,10000.00,SHORT,-0.02,closed
237,2,1,COIN,269.76,270.40,2025-02-11 23:18:52.224948,2025-02-11 23:23:47.528874,,270.40,,2025-02-11 23:23:47.528874,10000.00,SHORT,-0.64,closed
238,4,2,TSLA,333.34,334.05,2025-02-11 23:19:05.998574,2025-02-11 23:21:16.548949,,334.05,,2025-02-11 23:21:16.548949,10000.00,SHORT,-0.71,closed
239,4,2,TSLA,334.67,334.88,2025-02-11 23:24:21.586724,2025-02-11 23:27:39.986260,,334.88,,2025-02-11 23:27:39.986260,10000.00,SHORT,-0.21,closed
240,2,1,COIN,270.20,270.78,2025-02-11 23:24:55.889939,2025-02-11 23:29:16.379408,,270.78,,2025-02-11 23:29:16.379408,10000.00,SHORT,-0.58,closed
241,2,1,COIN,270.20,270.78,2025-02-11 23:24:55.889939,2025-02-11 23:29:16.379408,,270.78,,2025-02-11 23:29:16.379408,10000.00,SHORT,-0.58,closed
243,4,2,TSLA,335.02,,2025-02-11 23:29:16.629185,,,,,,10000.00,SHORT,,open
244,2,1,COIN,270.66,,2025-02-11 23:29:53.931877,,,,,,10000.00,SHORT,,open
245,2,1,COIN,270.66,,2025-02-11 23:29:53.931877,,,,,,10000.00,SHORT,,open
276,2,1,COIN,270.20,293.50,2025-02-11 23:31:10.508166,2025-02-14 18:35:24.578476,,293.50,,2025-02-14 18:35:24.578476,10000.00,SHORT,-23.30,closed
277,4,2,COIN,270.20,293.50,2025-02-11 23:31:10.508166,2025-02-14 18:35:24.578476,,293.50,,2025-02-14 18:35:24.578476,10000.00,SHORT,-23.30,closed
278,1,1,COIN,270.20,292.73,2025-02-11 23:31:10.508166,2025-02-14 18:35:27.030343,,292.73,,2025-02-14 18:35:27.030343,10000.00,LONG,22.53,closed
279,3,2,COIN,270.20,292.73,2025-02-11 23:31:10.508166,2025-02-14 18:35:27.030343,,292.73,,2025-02-14 18:35:27.030343,10000.00,LONG,22.53,closed
280,2,1,COIN,292.73,293.49,2025-02-14 18:35:27.030343,2025-02-14 18:36:33.857581,,293.49,,2025-02-14 18:36:33.857581,10000.00,SHORT,-0.76,closed
281,3,2,COIN,292.73,292.80,2025-02-14 18:35:27.030343,2025-02-14 18:39:16.281435,,292.80,,2025-02-14 18:39:16.281435,10000.00,LONG,0.07,closed
282,1,1,COIN,292.73,292.80,2025-02-14 18:35:27.030343,2025-02-14 18:39:16.281435,,292.80,,2025-02-14 18:39:16.281435,10000.00,LONG,0.07,closed
283,5,1,TSLA,360.65,360.70,2025-02-14 18:35:31.536993,2025-02-14 18:43:28.311206,,360.70,,2025-02-14 18:43:28.311206,10000.00,LONG,500.00,closed
284,7,2,TSLA,361.00,360.70,2025-02-14 18:36:13.083737,2025-02-14 18:43:28.311206,,360.70,,2025-02-14 18:43:28.311206,10000.00,LONG,-0.30,closed
285,2,1,COIN,293.03,293.28,2025-02-14 18:37:07.644219,2025-02-14 18:40:41.875983,,293.28,,2025-02-14 18:40:41.875983,10000.00,SHORT,-0.25,closed
286,6,1,TSLA,361.05,361.13,2025-02-14 18:38:13.964675,2025-02-14 18:53:10.472019,,361.13,,2025-02-14 18:53:10.472019,10000.00,SHORT,-0.08,closed
287,3,2,COIN,292.80,292.66,2025-02-14 18:39:16.281435,2025-02-14 18:42:14.728853,,292.66,,2025-02-14 18:42:14.728853,10000.00,LONG,-0.14,closed
288,1,1,COIN,292.80,292.66,2025-02-14 18:39:16.281435,2025-02-14 18:42:14.728853,,292.66,,2025-02-14 18:42:14.728853,10000.00,LONG,-0.14,closed
289,4,2,COIN,292.55,293.28,2025-02-14 18:39:19.284533,2025-02-14 18:40:41.875983,,293.28,,2025-02-14 18:40:41.875983,10000.00,SHORT,-0.73,closed
290,2,1,COIN,293.10,292.32,2025-02-14 18:42:01.463143,2025-02-14 18:44:11.861580,,292.32,,2025-02-14 18:44:11.861580,10000.00,SHORT,0.78,closed
291,4,2,COIN,292.80,292.32,2025-02-14 18:42:04.967258,2025-02-14 18:43:58.095068,,292.32,,2025-02-14 18:43:58.095068,10000.00,SHORT,0.48,closed
292,3,2,COIN,292.66,292.20,2025-02-14 18:42:14.728853,2025-02-14 18:42:52.769356,,292.20,,2025-02-14 18:42:52.769356,10000.00,LONG,-0.46,closed
293,1,1,COIN,292.63,292.20,2025-02-14 18:42:15.979934,2025-02-14 18:42:52.769356,,292.20,,2025-02-14 18:42:52.769356,10000.00,LONG,-0.43,closed
294,3,2,COIN,292.20,291.62,2025-02-14 18:42:52.769356,2025-02-14 18:43:48.583476,,291.62,,2025-02-14 18:43:48.583476,10000.00,LONG,-0.58,closed
295,1,1,COIN,292.20,291.62,2025-02-14 18:42:52.769356,2025-02-14 18:43:48.583476,,291.62,,2025-02-14 18:43:48.583476,10000.00,LONG,-0.58,closed
296,3,2,COIN,291.62,292.05,2025-02-14 18:43:48.583476,2025-02-14 18:44:23.873917,,292.05,,2025-02-14 18:44:23.873917,10000.00,LONG,0.43,closed
297,1,1,COIN,291.62,292.15,2025-02-14 18:43:48.583476,2025-02-14 18:44:23.373294,,292.15,,2025-02-14 18:44:23.373294,10000.00,LONG,0.53,closed
298,4,2,COIN,291.62,292.32,2025-02-14 18:43:58.345614,2025-02-14 18:44:11.861580,,292.32,,2025-02-14 18:44:11.861580,10000.00,SHORT,-0.70,closed
299,5,1,TSLA,360.96,360.57,2025-02-14 18:44:08.606937,2025-02-14 18:51:00.823068,,360.57,,2025-02-14 18:51:00.823068,10000.00,LONG,-3900.00,closed
300,4,2,COIN,291.88,292.79,2025-02-14 18:44:13.863106,2025-02-14 18:44:20.869553,,292.79,,2025-02-14 18:44:20.869553,10000.00,SHORT,-0.91,closed
301,1,1,COIN,292.05,291.80,2025-02-14 18:44:23.873917,2025-02-14 18:44:37.638351,,291.80,,2025-02-14 18:44:37.638351,10000.00,LONG,-0.25,closed
302,3,2,COIN,292.05,291.75,2025-02-14 18:44:23.873917,2025-02-14 18:44:33.383770,,291.75,,2025-02-14 18:44:33.383770,10000.00,LONG,-0.30,closed
303,4,2,COIN,291.75,292.70,2025-02-14 18:44:33.383770,2025-02-14 18:44:35.136138,,292.70,,2025-02-14 18:44:35.136138,10000.00,SHORT,-0.95,closed
304,2,1,COIN,291.75,292.70,2025-02-14 18:44:33.383770,2025-02-14 18:44:35.136138,,292.70,,2025-02-14 18:44:35.136138,10000.00,SHORT,-0.95,closed
305,3,2,COIN,292.70,291.80,2025-02-14 18:44:35.136138,2025-02-14 18:44:37.638351,,291.80,,2025-02-14 18:44:37.638351,10000.00,LONG,-0.90,closed
306,2,1,COIN,291.80,292.66,2025-02-14 18:44:37.638351,2025-02-14 18:44:42.643558,,292.66,,2025-02-14 18:44:42.643558,10000.00,SHORT,-0.86,closed
307,4,2,COIN,291.80,292.66,2025-02-14 18:44:37.638351,2025-02-14 18:44:42.643558,,292.66,,2025-02-14 18:44:42.643558,10000.00,SHORT,-0.86,closed
308,1,1,COIN,291.80,291.82,2025-02-14 18:44:37.638351,2025-02-14 18:44:45.898006,,291.82,,2025-02-14 18:44:45.898006,10000.00,LONG,0.02,closed
309,3,2,COIN,291.80,291.82,2025-02-14 18:44:37.638351,2025-02-14 18:44:45.898006,,291.82,,2025-02-14 18:44:45.898006,10000.00,LONG,0.02,closed
310,3,2,COIN,291.82,291.80,2025-02-14 18:44:45.898006,2025-02-14 18:44:55.407673,,291.80,,2025-02-14 18:44:55.407673,10000.00,LONG,-0.02,closed
311,1,1,COIN,291.86,291.80,2025-02-14 18:44:47.900025,2025-02-14 18:45:29.446570,,291.80,,2025-02-14 18:45:29.446570,10000.00,LONG,-0.06,closed
312,7,2,TSLA,361.23,360.57,2025-02-14 18:44:49.902065,2025-02-14 18:51:00.823068,,360.57,,2025-02-14 18:51:00.823068,10000.00,LONG,-0.66,closed
313,3,2,COIN,292.40,291.80,2025-02-14 18:44:55.658252,2025-02-14 18:45:29.446570,,291.80,,2025-02-14 18:45:29.446570,10000.00,LONG,-0.60,closed
314,3,2,COIN,291.80,291.04,2025-02-14 18:45:29.446570,2025-02-14 18:45:43.213929,,291.04,,2025-02-14 18:45:43.213929,10000.00,LONG,-0.76,closed
315,1,1,COIN,291.80,291.16,2025-02-14 18:45:29.446570,2025-02-14 18:45:41.462331,,291.16,,2025-02-14 18:45:41.462331,10000.00,LONG,-0.64,closed
316,4,2,COIN,291.50,290.99,2025-02-14 18:45:41.211660,2025-02-14 18:51:56.189415,,290.99,,2025-02-14 18:51:56.189415,10000.00,SHORT,0.51,closed
317,2,1,COIN,291.16,290.99,2025-02-14 18:45:41.462331,2025-02-14 18:51:56.189415,,290.99,,2025-02-14 18:51:56.189415,10000.00,SHORT,0.17,closed
318,1,1,COIN,291.31,290.90,2025-02-14 18:45:42.463305,2025-02-14 18:49:16.705245,,290.90,,2025-02-14 18:49:16.705245,10000.00,LONG,-0.41,closed
319,3,2,COIN,291.04,290.90,2025-02-14 18:45:43.213929,2025-02-14 18:49:16.705245,,290.90,,2025-02-14 18:49:16.705245,10000.00,LONG,-0.14,closed
320,1,1,COIN,290.90,290.46,2025-02-14 18:49:16.705245,2025-02-14 18:51:43.122332,,290.46,,2025-02-14 18:51:43.122332,10000.00,LONG,-0.44,closed
321,3,2,COIN,290.90,290.48,2025-02-14 18:49:16.705245,2025-02-14 18:51:43.622712,,290.48,,2025-02-14 18:51:43.622712,10000.00,LONG,-0.42,closed
322,1,1,COIN,290.48,290.32,2025-02-14 18:51:43.622712,2025-02-14 18:51:53.382794,,290.32,,2025-02-14 18:51:53.382794,10000.00,LONG,-0.16,closed
323,3,2,COIN,290.48,290.32,2025-02-14 18:51:43.622712,2025-02-14 18:51:53.382794,,290.32,,2025-02-14 18:51:53.382794,10000.00,LONG,-0.16,closed
324,5,1,TSLA,360.58,359.88,2025-02-14 18:51:48.377725,2025-02-14 19:00:01.640849,,359.88,,2025-02-14 19:00:01.640849,10000.00,LONG,-7000.00,closed
325,1,1,COIN,290.32,290.31,2025-02-14 18:51:53.382794,2025-02-14 18:51:58.890182,,290.31,,2025-02-14 18:51:58.890182,10000.00,LONG,-0.01,closed
326,3,2,COIN,290.32,290.31,2025-02-14 18:51:53.382794,2025-02-14 18:51:58.890182,,290.31,,2025-02-14 18:51:58.890182,10000.00,LONG,-0.01,closed
327,2,1,COIN,290.23,291.00,2025-02-14 18:51:58.639455,2025-02-14 18:52:05.897781,,291.00,,2025-02-14 18:52:05.897781,10000.00,SHORT,-0.77,closed
328,4,2,COIN,290.31,291.00,2025-02-14 18:51:58.890182,2025-02-14 18:52:05.897781,,291.00,,2025-02-14 18:52:05.897781,10000.00,SHORT,-0.69,closed
329,3,2,COIN,290.31,290.68,2025-02-14 18:51:58.890182,2025-02-14 18:52:20.915272,,290.68,,2025-02-14 18:52:20.915272,10000.00,LONG,0.37,closed
330,1,1,COIN,290.31,290.87,2025-02-14 18:51:58.890182,2025-02-14 18:52:17.411077,,290.87,,2025-02-14 18:52:17.411077,10000.00,LONG,0.56,closed
331,1,1,COIN,291.50,290.68,2025-02-14 18:52:18.662659,2025-02-14 18:52:20.915272,,290.68,,2025-02-14 18:52:20.915272,10000.00,LONG,-0.82,closed
332,2,1,COIN,290.68,291.39,2025-02-14 18:52:20.915272,2025-02-14 18:52:25.669787,,291.39,,2025-02-14 18:52:25.669787,10000.00,SHORT,-0.71,closed
333,1,1,COIN,290.69,290.77,2025-02-14 18:52:21.416612,2025-02-14 18:52:26.921110,,290.77,,2025-02-14 18:52:26.921110,10000.00,LONG,0.08,closed
334,3,2,COIN,291.49,290.74,2025-02-14 18:52:22.167370,2025-02-14 18:52:22.917214,,290.74,,2025-02-14 18:52:22.917214,10000.00,LONG,-0.75,closed
335,3,2,COIN,290.77,291.34,2025-02-14 18:52:23.918127,2025-02-14 18:55:26.629576,,291.34,,2025-02-14 18:55:26.629576,10000.00,LONG,0.57,closed
336,2,1,COIN,290.77,291.50,2025-02-14 18:52:26.921110,2025-02-14 18:52:34.680410,,291.50,,2025-02-14 18:52:34.680410,10000.00,SHORT,-0.73,closed
337,1,1,COIN,290.79,291.34,2025-02-14 18:52:27.672103,2025-02-14 18:55:26.629576,,291.34,,2025-02-14 18:55:26.629576,10000.00,LONG,0.55,closed
338,2,1,COIN,291.25,291.99,2025-02-14 18:53:35.751072,2025-02-14 18:55:19.871935,,291.99,,2025-02-14 18:55:19.871935,10000.00,SHORT,-0.74,closed
339,4,2,COIN,291.02,291.97,2025-02-14 18:53:36.305174,2025-02-14 18:55:41.897915,,291.97,,2025-02-14 18:55:41.897915,10000.00,SHORT,-0.95,closed
340,7,2,TSLA,361.40,359.88,2025-02-14 18:54:31.315768,2025-02-14 19:00:01.640849,,359.88,,2025-02-14 19:00:01.640849,10000.00,LONG,-1.52,closed
341,1,1,COIN,291.34,291.40,2025-02-14 18:55:26.629576,2025-02-14 18:56:00.169263,,291.40,,2025-02-14 18:56:00.169263,10000.00,LONG,0.06,closed
342,3,2,COIN,291.34,291.40,2025-02-14 18:55:26.629576,2025-02-14 18:56:00.169263,,291.40,,2025-02-14 18:56:00.169263,10000.00,LONG,0.06,closed
343,1,1,COIN,291.40,291.20,2025-02-14 18:56:00.169263,2025-02-14 19:00:02.142474,,291.20,,2025-02-14 19:00:02.142474,10000.00,LONG,-0.20,closed
344,3,2,COIN,291.40,291.90,2025-02-14 18:56:00.169263,2025-02-14 18:57:12.438815,,291.90,,2025-02-14 18:57:12.438815,10000.00,LONG,0.50,closed
345,6,1,TSLA,361.60,361.80,2025-02-14 18:56:11.682722,2025-02-14 19:00:05.645985,,361.80,,2025-02-14 19:00:05.645985,10000.00,SHORT,-0.20,closed
346,2,1,COIN,291.61,292.60,2025-02-14 18:56:43.704462,2025-02-14 18:57:11.687840,,292.60,,2025-02-14 18:57:11.687840,10000.00,SHORT,-0.99,closed
347,4,2,COIN,291.61,292.60,2025-02-14 18:56:43.704462,2025-02-14 18:57:11.687840,,292.60,,2025-02-14 18:57:11.687840,10000.00,SHORT,-0.99,closed
348,3,2,COIN,291.90,291.20,2025-02-14 18:57:12.438815,2025-02-14 19:00:02.142474,,291.20,,2025-02-14 19:00:02.142474,10000.00,LONG,-0.70,closed
349,2,1,COIN,292.40,292.63,2025-02-14 18:58:27.546626,2025-02-14 19:00:01.640849,,292.63,,2025-02-14 19:00:01.640849,10000.00,SHORT,-0.23,closed
350,4,2,COIN,292.11,292.63,2025-02-14 18:58:37.559656,2025-02-14 19:00:01.640849,,292.63,,2025-02-14 19:00:01.640849,10000.00,SHORT,-0.52,closed
351,1,1,COIN,291.00,292.48,2025-02-14 19:00:03.142982,2025-02-14 19:00:09.150204,,292.48,,2025-02-14 19:00:09.150204,10000.00,LONG,1.48,closed
352,3,2,COIN,291.00,292.48,2025-02-14 19:00:03.142982,2025-02-14 19:00:09.150204,,292.48,,2025-02-14 19:00:09.150204,10000.00,LONG,1.48,closed
353,2,1,COIN,291.76,296.70,2025-02-14 19:00:03.644198,2025-02-14 19:00:05.395315,,296.70,,2025-02-14 19:00:05.395315,10000.00,SHORT,-4.94,closed
354,5,1,TSLA,362.00,360.80,2025-02-14 19:00:03.642298,2025-02-14 19:00:04.644239,,360.80,,2025-02-14 19:00:04.644239,10000.00,LONG,-12000.00,closed
355,4,2,COIN,291.76,296.70,2025-02-14 19:00:03.644198,2025-02-14 19:00:05.395315,,296.70,,2025-02-14 19:00:05.395315,10000.00,SHORT,-4.94,closed
356,5,1,TSLA,362.37,361.84,2025-02-14 19:00:06.646678,2025-02-14 19:00:09.401013,,361.84,,2025-02-14 19:00:09.401013,10000.00,LONG,-5300.00,closed
357,7,2,TSLA,362.37,361.67,2025-02-14 19:00:06.646678,2025-02-14 19:00:09.901484,,361.67,,2025-02-14 19:00:09.901484,10000.00,LONG,-0.70,closed
358,6,1,TSLA,361.67,363.18,2025-02-14 19:00:09.901484,2025-02-14 19:00:11.653790,,363.18,,2025-02-14 19:00:11.653790,10000.00,SHORT,-1.51,closed
359,1,1,COIN,292.48,292.25,2025-02-14 19:00:09.150204,2025-02-14 19:00:22.168064,,292.25,,2025-02-14 19:00:22.168064,10000.00,LONG,-0.23,closed
360,3,2,COIN,292.48,292.25,2025-02-14 19:00:09.150204,2025-02-14 19:00:22.168064,,292.25,,2025-02-14 19:00:22.168064,10000.00,LONG,-0.23,closed
361,5,1,TSLA,363.18,362.00,2025-02-14 19:00:11.653790,2025-02-14 19:00:12.656499,,362.00,,2025-02-14 19:00:12.656499,10000.00,LONG,-11800.00,closed
362,7,2,TSLA,363.18,362.00,2025-02-14 19:00:11.653790,2025-02-14 19:00:12.656499,,362.00,,2025-02-14 19:00:12.656499,10000.00,LONG,-1.18,closed
363,5,1,TSLA,362.00,361.70,2025-02-14 19:00:12.656499,2025-02-14 19:00:22.168064,,361.70,,2025-02-14 19:00:22.168064,10000.00,LONG,-3000.00,closed
364,4,2,COIN,292.06,293.00,2025-02-14 19:00:18.663112,2025-02-14 19:00:19.664451,,293.00,,2025-02-14 19:00:19.664451,10000.00,SHORT,-0.94,closed
365,2,1,COIN,292.06,293.00,2025-02-14 19:00:18.663112,2025-02-14 19:00:19.664451,,293.00,,2025-02-14 19:00:19.664451,10000.00,SHORT,-0.94,closed
366,7,2,TSLA,363.51,361.70,2025-02-14 19:00:21.167344,2025-02-14 19:00:22.168064,,361.70,,2025-02-14 19:00:22.168064,10000.00,LONG,-1.81,closed
367,1,1,COIN,293.00,293.23,2025-02-14 19:00:22.668232,2025-02-14 19:00:27.172839,,293.23,,2025-02-14 19:00:27.172839,10000.00,LONG,0.23,closed
368,3,2,COIN,293.00,293.23,2025-02-14 19:00:22.668232,2025-02-14 19:00:27.172839,,293.23,,2025-02-14 19:00:27.172839,10000.00,LONG,0.23,closed
369,5,1,TSLA,363.23,361.70,2025-02-14 19:00:23.919689,2025-02-14 19:00:24.420055,,361.70,,2025-02-14 19:00:24.420055,10000.00,LONG,-15300.00,closed
370,7,2,TSLA,363.23,361.70,2025-02-14 19:00:23.919689,2025-02-14 19:00:24.420055,,361.70,,2025-02-14 19:00:24.420055,10000.00,LONG,-1.53,closed
371,5,1,TSLA,361.80,362.00,2025-02-14 19:00:25.171461,2025-02-14 19:00:27.924620,,362.00,,2025-02-14 19:00:27.924620,10000.00,LONG,2000.00,closed
372,7,2,TSLA,362.82,362.00,2025-02-14 19:00:26.922868,2025-02-14 19:00:27.924620,,362.00,,2025-02-14 19:00:27.924620,10000.00,LONG,-0.82,closed
373,1,1,COIN,293.50,296.98,2025-02-14 19:00:27.673623,2025-02-14 19:00:32.178878,,296.98,,2025-02-14 19:00:32.178878,10000.00,LONG,3.48,closed
374,3,2,COIN,293.50,296.98,2025-02-14 19:00:27.673623,2025-02-14 19:00:32.178878,,296.98,,2025-02-14 19:00:32.178878,10000.00,LONG,3.48,closed
375,5,1,TSLA,361.70,360.75,2025-02-14 19:00:28.926149,2025-02-14 19:00:31.928658,,360.75,,2025-02-14 19:00:31.928658,10000.00,LONG,-9500.00,closed
376,6,1,TSLA,360.75,361.39,2025-02-14 19:00:31.928658,2025-02-14 19:00:38.937620,,361.39,,2025-02-14 19:00:38.937620,10000.00,SHORT,-0.64,closed
377,1,1,COIN,291.80,292.20,2025-02-14 19:00:33.430704,2025-02-14 19:00:50.201175,,292.20,,2025-02-14 19:00:50.201175,10000.00,LONG,0.40,closed
378,3,2,COIN,291.80,292.20,2025-02-14 19:00:33.430704,2025-02-14 19:00:50.201175,,292.20,,2025-02-14 19:00:50.201175,10000.00,LONG,0.40,closed
379,6,1,TSLA,361.75,361.94,2025-02-14 19:00:39.940016,2025-02-14 19:00:45.945741,,361.94,,2025-02-14 19:00:45.945741,10000.00,SHORT,-0.19,closed
380,5,1,TSLA,361.94,361.12,2025-02-14 19:00:45.945741,2025-02-14 19:03:41.419344,,361.12,,2025-02-14 19:03:41.419344,10000.00,LONG,-8200.00,closed
381,4,2,COIN,292.20,292.61,2025-02-14 19:00:50.201175,2025-02-14 19:00:58.211209,,292.61,,2025-02-14 19:00:58.211209,10000.00,SHORT,-0.41,closed
382,2,1,COIN,292.20,292.61,2025-02-14 19:00:50.201175,2025-02-14 19:00:58.211209,,292.61,,2025-02-14 19:00:58.211209,10000.00,SHORT,-0.41,closed
383,1,1,COIN,292.20,291.43,2025-02-14 19:00:50.201175,2025-02-14 19:01:02.716498,,291.43,,2025-02-14 19:01:02.716498,10000.00,LONG,-0.77,closed
384,3,2,COIN,292.20,291.43,2025-02-14 19:00:50.201175,2025-02-14 19:01:02.716498,,291.43,,2025-02-14 19:01:02.716498,10000.00,LONG,-0.77,closed
385,6,1,TSLA,361.70,361.85,2025-02-14 19:00:54.457001,2025-02-14 19:05:24.532512,,361.85,,2025-02-14 19:05:24.532512,10000.00,SHORT,-0.15,closed
386,7,2,TSLA,361.85,361.12,2025-02-14 19:00:59.213540,2025-02-14 19:03:41.419344,,361.12,,2025-02-14 19:03:41.419344,10000.00,LONG,-0.73,closed
387,1,1,COIN,291.43,291.70,2025-02-14 19:01:03.718817,2025-02-14 19:06:09.791389,,291.70,,2025-02-14 19:06:09.791389,10000.00,LONG,0.27,closed
388,3,2,COIN,291.43,291.70,2025-02-14 19:01:03.718817,2025-02-14 19:06:09.791389,,291.70,,2025-02-14 19:06:09.791389,10000.00,LONG,0.27,closed
389,4,2,COIN,291.43,292.24,2025-02-14 19:01:03.718817,2025-02-14 19:03:42.921952,,292.24,,2025-02-14 19:03:42.921952,10000.00,SHORT,-0.81,closed
390,2,1,COIN,291.43,292.25,2025-02-14 19:01:03.718817,2025-02-14 19:03:43.171551,,292.25,,2025-02-14 19:03:43.171551,10000.00,SHORT,-0.82,closed
